img_id;marker_type;intensity;folder_name;pose;rvec;tvec;n_valid;corners;ids;rvec_est;tvec_est
1p_2;210.0;160.0;150.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;-6.134999999999991,72.62,190.74;1;1599.8054,1627.4097,1597.7751,1574.957,1654.9933,1577.8856,1656.1001,1631.5283;5.0;;
1p_2;210.0;160.0;150.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;-6.134999999999991,72.62,190.74;1;1598.4358,1625.436,1596.4893,1573.1062,1650.3177,1579.5746,1651.5522,1632.5485;5.0;;
1p_2;210.0;160.0;150.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;-6.134999999999991,72.62,190.74;1;1598.3451,1623.383,1596.1083,1570.7972,1644.7194,1580.0868,1646.6583,1633.6427;5.0;;
1p_2;210.0;160.0;150.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;-6.134999999999991,72.62,190.74;1;1599.0005,1621.0258,1597.3381,1568.5364,1639.3607,1581.2229,1641.1478,1634.2594;5.0;;
1p_2;210.0;160.0;150.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;-6.134999999999991,72.62,190.74;1;1600.6399,1618.7072,1598.9946,1566.6804,1633.526,1581.3857,1635.3,1634.9241;5.0;;
1p_2;210.0;160.0;150.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;-6.134999999999991,72.62,190.74;1;1603.706,1617.183,1602.0334,1564.551,1627.3458,1579.975,1629.7308,1634.6306;5.0;;
1p_2;210.0;160.0;150.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;-6.134999999999991,72.62,190.74;1;1608.0,1616.0,1606.0,1564.0,1621.6594,1580.0227,1624.3921,1634.5107;5.0;;
1p_2;160.0;160.0;150.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;-6.134999999999991,22.620000000000005,190.74;1;1638.4635,1392.3156,1638.5271,1329.9938,1662.2865,1324.4949,1662.4438,1383.987;5.0;;
1p_2;160.0;160.0;150.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;-6.134999999999991,22.620000000000005,190.74;1;1631.9329,1392.3956,1631.7606,1329.8855,1664.9567,1324.9694,1665.1849,1384.6855;5.0;;
1p_2;160.0;160.0;150.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;-6.134999999999991,22.620000000000005,190.74;1;1625.5303,1392.4307,1624.8544,1329.7529,1666.9717,1325.8274,1667.0244,1385.244;5.0;;
1p_2;160.0;160.0;150.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;-6.134999999999991,22.620000000000005,190.74;1;1618.6849,1392.1221,1618.4022,1329.7449,1667.2595,1326.3285,1667.5568,1386.2461;5.0;;
1p_2;160.0;160.0;150.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;-6.134999999999991,22.620000000000005,190.74;1;1612.6685,1391.5042,1612.2119,1329.6359,1667.1113,1326.8422,1667.1818,1386.9877;5.0;;
1p_2;160.0;160.0;150.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;-6.134999999999991,22.620000000000005,190.74;1;1607.6106,1391.131,1606.66,1329.5848,1665.3354,1327.407,1666.1377,1387.5007;5.0;;
1p_2;160.0;160.0;150.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;-6.134999999999991,22.620000000000005,190.74;1;1603.0638,1390.3997,1602.1691,1329.3394,1663.0109,1327.7874,1663.7397,1388.4219;5.0;;
1p_2;160.0;160.0;150.0;180.0;2.221441469079183,-2.221441469079183,0.0;-6.134999999999991,22.620000000000005,190.74;1;1599.551,1389.5403,1598.3342,1328.9419,1659.5219,1328.3524,1660.5292,1389.2322;5.0;;
1p_2;160.0;160.0;150.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;-6.134999999999991,22.620000000000005,190.74;1;1597.2056,1388.8022,1595.6987,1328.4658,1655.051,1328.754,1656.2244,1389.8583;5.0;;
1p_2;160.0;160.0;150.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;-6.134999999999991,22.620000000000005,190.74;1;1595.7057,1387.9731,1594.374,1327.8324,1650.3003,1328.8668,1651.6456,1390.4099;5.0;;
1p_2;160.0;160.0;150.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;-6.134999999999991,22.620000000000005,190.74;1;1595.6028,1387.3486,1594.2056,1327.263,1644.7789,1329.3041,1646.3696,1391.1289;5.0;;
1p_2;160.0;160.0;150.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;-6.134999999999991,22.620000000000005,190.74;1;1596.601,1386.3182,1594.9067,1326.6031,1638.8994,1329.1182,1640.3802,1391.4104;5.0;;
1p_2;160.0;160.0;150.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;-6.134999999999991,22.620000000000005,190.74;1;1598.5823,1385.2308,1597.2297,1325.9452,1632.8833,1329.2856,1634.3806,1391.5247;5.0;;
1p_2;160.0;160.0;150.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;-6.134999999999991,22.620000000000005,190.74;1;1601.527,1384.263,1599.7009,1325.9143,1626.1721,1328.8746,1628.3444,1391.4692;5.0;;
1p_2;160.0;160.0;150.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;-6.134999999999991,22.620000000000005,190.74;1;1604.1204,1383.0812,1605.0,1325.0,1620.4155,1328.7731,1622.3883,1392.3794;5.0;;
1p_2;110.0;160.0;150.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;-6.134999999999991,-27.379999999999995,190.74;1;1638.5952,1128.3976,1638.7975,1066.5327,1662.3506,1075.5461,1661.8633,1134.3953;5.0;;
1p_2;110.0;160.0;150.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;-6.134999999999991,-27.379999999999995,190.74;1;1631.6351,1128.032,1632.0166,1065.9238,1665.0897,1075.0269,1665.0898,1133.6019;5.0;;
1p_2;110.0;160.0;150.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;-6.134999999999991,-27.379999999999995,190.74;1;1625.1868,1128.6093,1624.8679,1066.6116,1666.4574,1073.8188,1666.6964,1133.2994;5.0;;
1p_2;110.0;160.0;150.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;-6.134999999999991,-27.379999999999995,190.74;1;1618.6638,1128.8774,1618.4998,1067.4359,1667.1414,1072.7738,1667.4814,1132.3289;5.0;;
1p_2;110.0;160.0;150.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;-6.134999999999991,-27.379999999999995,190.74;1;1612.7152,1129.2721,1612.411,1067.8512,1666.5813,1071.6771,1667.1783,1131.4841;5.0;;
1p_2;110.0;160.0;150.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;-6.134999999999991,-27.379999999999995,190.74;1;1607.4874,1129.4613,1606.7396,1068.7721,1665.0507,1070.9266,1665.8768,1130.678;5.0;;
1p_2;110.0;160.0;150.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;-6.134999999999991,-27.379999999999995,190.74;1;1602.894,1130.2609,1602.2968,1069.636,1662.4064,1069.738,1663.5851,1130.3687;5.0;;
1p_2;110.0;160.0;150.0;180.0;2.221441469079183,-2.221441469079183,0.0;-6.134999999999991,-27.379999999999995,190.74;1;1599.5099,1130.8134,1598.5964,1070.9812,1659.4535,1069.2938,1660.3463,1129.6145;5.0;;
1p_2;110.0;160.0;150.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;-6.134999999999991,-27.379999999999995,190.74;1;1597.0056,1131.7034,1596.3529,1071.6208,1655.1624,1068.5084,1656.2607,1129.4421;5.0;;
1p_2;110.0;160.0;150.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;-6.134999999999991,-27.379999999999995,190.74;1;1595.697,1132.4062,1594.6906,1072.7137,1650.2709,1067.8915,1651.4175,1128.97;5.0;;
1p_2;110.0;160.0;150.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;-6.134999999999991,-27.379999999999995,190.74;1;1595.5004,1133.4266,1594.515,1073.6509,1644.6268,1067.4456,1646.2272,1128.5854;5.0;;
1p_2;110.0;160.0;150.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;-6.134999999999991,-27.379999999999995,190.74;1;1596.581,1134.3394,1595.5143,1074.7488,1638.7195,1066.8447,1640.4055,1128.5438;5.0;;
1p_2;110.0;160.0;150.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;-6.134999999999991,-27.379999999999995,190.74;1;1598.98,1134.9524,1597.5273,1075.9132,1633.0089,1066.7341,1634.3905,1128.3425;5.0;;
1p_2;110.0;160.0;150.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;-6.134999999999991,-27.379999999999995,190.74;1;1601.75,1135.4332,1600.5999,1076.8937,1626.5642,1066.9266,1628.3552,1128.7432;5.0;;
1p_2;110.0;160.0;150.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;-6.134999999999991,-27.379999999999995,190.74;1;1607.0,1136.0,1605.0,1077.0,1621.0457,1067.665,1622.5209,1128.9293;5.0;;
1p_2;110.0;210.0;150.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;-56.13499999999999,-27.379999999999995,190.74;1;1381.6852,1131.2418,1383.6239,1070.6074,1418.356,1078.6516,1417.0957,1136.3145;5.0;;
1p_2;110.0;210.0;150.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;-56.13499999999999,-27.379999999999995,190.74;1;1375.4257,1131.5626,1377.0697,1071.2671,1419.4746,1077.7749,1418.3329,1135.7106;5.0;;
1p_2;110.0;210.0;150.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;-56.13499999999999,-27.379999999999995,190.74;1;1369.491,1131.7021,1370.7494,1071.8064,1419.7197,1076.7544,1418.592,1134.9265;5.0;;
1p_2;110.0;210.0;150.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;-56.13499999999999,-27.379999999999995,190.74;1;1364.3076,1132.29,1365.48,1072.356,1418.6193,1075.7941,1417.9111,1134.2433;5.0;;
1p_2;110.0;210.0;150.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;-56.13499999999999,-27.379999999999995,190.74;1;1359.5204,1132.363,1360.5648,1073.1985,1417.0747,1075.0095,1416.0209,1133.5331;5.0;;
1p_2;110.0;210.0;150.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;-56.13499999999999,-27.379999999999995,190.74;1;1355.5564,1132.862,1356.4622,1074.1215,1414.2883,1074.2988,1413.6846,1132.9042;5.0;;
1p_2;110.0;210.0;150.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;-56.13499999999999,-27.379999999999995,190.74;1;1352.5698,1133.4948,1353.3997,1075.0769,1410.6099,1073.3981,1410.2241,1132.4211;5.0;;
1p_2;110.0;210.0;150.0;180.0;2.221441469079183,-2.221441469079183,0.0;-56.13499999999999,-27.379999999999995,190.74;1;1350.6089,1134.3259,1351.3196,1076.0519,1406.3695,1072.7385,1405.9481,1131.9868;5.0;;
1p_2;110.0;210.0;150.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;-56.13499999999999,-27.379999999999995,190.74;1;1349.8932,1135.3495,1350.4089,1076.9154,1401.4899,1072.4905,1401.2283,1131.6483;5.0;;
1p_2;110.0;210.0;150.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;-56.13499999999999,-27.379999999999995,190.74;1;1350.1254,1136.1841,1350.6758,1078.1456,1396.065,1071.8297,1396.0919,1131.3296;5.0;;
1p_2;110.0;210.0;150.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;-56.13499999999999,-27.379999999999995,190.74;1;1351.8958,1137.1012,1352.1104,1078.7806,1390.4059,1071.6669,1390.2739,1131.2738;5.0;;
1p_2;110.0;210.0;150.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;-56.13499999999999,-27.379999999999995,190.74;1;1354.1587,1137.7936,1353.9663,1080.02,1384.4419,1071.7917,1384.511,1131.1062;5.0;;
1p_2;110.0;210.0;150.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;-56.13499999999999,-27.379999999999995,190.74;1;1357.0,1137.0,1357.5057,1080.7517,1379.008,1071.8619,1378.5918,1131.8823;5.0;;
1p_2;110.0;210.0;150.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;-56.13499999999999,-27.379999999999995,190.74;1;1362.0,1138.0,1362.0,1082.0,1373.6045,1071.6166,1373.3341,1131.8264;5.0;;
1p_2;110.0;210.0;150.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;-56.13499999999999,-27.379999999999995,190.74;0;;;;
1p_2;160.0;210.0;150.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;-56.13499999999999,22.620000000000005,190.74;1;1382.5142,1388.5433,1380.6388,1327.5393,1416.2994,1323.2767,1417.3636,1380.6586;5.0;;
1p_2;160.0;210.0;150.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;-56.13499999999999,22.620000000000005,190.74;1;1375.6573,1388.378,1374.0934,1327.4995,1417.09,1323.6366,1418.3473,1382.2042;5.0;;
1p_2;160.0;210.0;150.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;-56.13499999999999,22.620000000000005,190.74;1;1369.6809,1388.0503,1367.9556,1327.5566,1417.3259,1324.4258,1418.6824,1382.508;5.0;;
1p_2;160.0;210.0;150.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;-56.13499999999999,22.620000000000005,190.74;1;1364.4736,1387.5753,1362.4012,1327.5454,1416.5037,1324.8785,1417.9471,1383.4008;5.0;;
1p_2;160.0;210.0;150.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;-56.13499999999999,22.620000000000005,190.74;1;1359.578,1386.9962,1357.578,1327.2627,1414.6088,1325.2349,1416.2296,1384.0641;5.0;;
1p_2;160.0;210.0;150.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;-56.13499999999999,22.620000000000005,190.74;1;1355.5889,1386.3527,1353.5305,1326.9957,1411.5875,1325.839,1413.6261,1384.6466;5.0;;
1p_2;160.0;210.0;150.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;-56.13499999999999,22.620000000000005,190.74;1;1352.6306,1385.6,1350.4667,1326.7349,1408.0377,1326.0393,1410.1898,1385.3717;5.0;;
1p_2;160.0;210.0;150.0;180.0;2.221441469079183,-2.221441469079183,0.0;-56.13499999999999,22.620000000000005,190.74;1;1350.7162,1384.7869,1348.4124,1325.8596,1403.5077,1326.3174,1405.9971,1386.0027;5.0;;
1p_2;160.0;210.0;150.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;-56.13499999999999,22.620000000000005,190.74;1;1350.1273,1384.2716,1347.5697,1325.6426,1398.712,1327.1036,1401.0603,1386.4406;5.0;;
1p_2;160.0;210.0;150.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;-56.13499999999999,22.620000000000005,190.74;1;1350.3296,1383.4404,1347.8418,1324.877,1393.2456,1326.759,1395.9901,1386.7991;5.0;;
1p_2;160.0;210.0;150.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;-56.13499999999999,22.620000000000005,190.74;1;1351.424,1382.541,1349.0105,1324.3867,1387.3162,1326.8569,1390.3981,1387.2427;5.0;;
1p_2;160.0;210.0;150.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;-56.13499999999999,22.620000000000005,190.74;1;1353.8722,1381.7997,1351.8552,1323.59,1381.5762,1326.8556,1384.5536,1387.2366;5.0;;
1p_2;160.0;210.0;150.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;-56.13499999999999,22.620000000000005,190.74;1;1357.5258,1381.6108,1354.6174,1323.436,1376.2179,1326.8082,1378.9911,1387.4734;5.0;;
1p_2;160.0;210.0;150.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;-56.13499999999999,22.620000000000005,190.74;1;1362.0,1380.0,1360.0,1323.0,1370.3846,1326.8458,1373.4014,1387.1553;5.0;;
1p_2;160.0;210.0;150.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;-56.13499999999999,22.620000000000005,190.74;0;;;;
1p_2;210.0;210.0;150.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;-56.13499999999999,72.62,190.74;1;1393.8573,1627.2416,1390.56,1573.2404,1423.7631,1559.2162,1426.4822,1610.3539;5.0;;
1p_2;210.0;210.0;150.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;-56.13499999999999,72.62,190.74;1;1387.831,1626.9835,1383.8649,1573.9233,1424.7993,1560.5364,1428.3303,1611.2848;5.0;;
1p_2;210.0;210.0;150.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;-56.13499999999999,72.62,190.74;1;1382.3794,1626.3273,1378.0481,1573.4038,1425.0214,1562.7014,1428.3752,1613.7078;5.0;;
1p_2;210.0;210.0;150.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;-56.13499999999999,72.62,190.74;1;1377.1112,1625.1843,1372.7118,1572.4308,1424.2644,1564.3942,1427.5781,1615.8726;5.0;;
1p_2;210.0;210.0;150.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;-56.13499999999999,72.62,190.74;1;1372.4546,1623.6646,1367.7637,1571.3392,1422.4325,1565.9191,1426.3441,1617.3284;5.0;;
1p_2;210.0;210.0;150.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;-56.13499999999999,72.62,190.74;1;1368.5209,1622.2427,1363.7733,1570.1478,1420.0883,1567.6572,1423.709,1619.1732;5.0;;
1p_2;210.0;210.0;150.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;-56.13499999999999,72.62,190.74;1;1365.6874,1620.435,1360.8197,1568.7802,1416.8582,1569.0803,1420.5994,1620.7838;5.0;;
1p_2;210.0;210.0;150.0;180.0;2.221441469079183,-2.221441469079183,0.0;-56.13499999999999,72.62,190.74;1;1363.6873,1618.3813,1358.7682,1566.8949,1411.919,1570.122,1416.5438,1622.338;5.0;;
1p_2;210.0;210.0;150.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;-56.13499999999999,72.62,190.74;1;1362.4891,1616.4755,1357.6436,1564.9767,1407.5933,1571.6516,1412.1821,1623.556;5.0;;
1p_2;210.0;210.0;150.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;-56.13499999999999,72.62,190.74;1;1362.5619,1614.0085,1357.7201,1562.901,1403.0546,1573.0217,1407.4425,1624.246;5.0;;
1p_2;210.0;210.0;150.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;-56.13499999999999,72.62,190.74;1;1363.7693,1612.2549,1359.1171,1560.78,1397.206,1572.8184,1402.0967,1625.3674;5.0;;
1p_2;210.0;210.0;150.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;-56.13499999999999,72.62,190.74;1;1366.2087,1610.7686,1361.2965,1558.8441,1391.2874,1572.9124,1396.3873,1625.6888;5.0;;
1p_2;210.0;210.0;150.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;-56.13499999999999,72.62,190.74;1;1369.5542,1609.7277,1364.5485,1557.4973,1385.305,1571.808,1391.5729,1625.2756;5.0;;
1p_2;210.0;210.0;150.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;-56.13499999999999,72.62,190.74;1;1374.0,1608.0,1369.0,1557.0,1380.2607,1572.342,1385.5797,1624.3043;5.0;;
1p_2;210.0;210.0;150.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;-56.13499999999999,72.62,190.74;0;;;;
1p_2;260.0;210.0;150.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;-56.13499999999999,122.62,190.74;1;1414.0731,1825.5415,1408.4873,1782.771,1438.2573,1761.44,1442.488,1803.231;5.0;;
1p_2;260.0;210.0;150.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;-56.13499999999999,122.62,190.74;1;1408.053,1824.6088,1402.61,1782.4646,1439.4418,1763.8413,1443.9642,1804.502;5.0;;
1p_2;260.0;210.0;150.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;-56.13499999999999,122.62,190.74;1;1402.996,1824.0046,1396.9802,1782.1998,1440.1744,1766.3561,1444.4329,1807.7721;5.0;;
1p_2;260.0;210.0;150.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;-56.13499999999999,122.62,190.74;1;1397.6744,1822.1938,1391.9834,1780.9816,1439.4985,1768.8439,1444.1309,1810.0566;5.0;;
1p_2;260.0;210.0;150.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;-56.13499999999999,122.62,190.74;1;1393.4156,1820.8033,1387.343,1779.335,1438.0055,1771.2152,1442.9983,1812.324;5.0;;
1p_2;260.0;210.0;150.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;-56.13499999999999,122.62,190.74;1;1389.4696,1818.5676,1383.5496,1776.9429,1435.4792,1773.8644,1440.488,1814.5267;5.0;;
1p_2;260.0;210.0;150.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;-56.13499999999999,122.62,190.74;1;1386.549,1815.9801,1380.4319,1774.9384,1432.5824,1775.7341,1437.6445,1817.0911;5.0;;
1p_2;260.0;210.0;150.0;180.0;2.221441469079183,-2.221441469079183,0.0;-56.13499999999999,122.62,190.74;1;1384.5176,1813.5126,1378.497,1772.5642,1429.2994,1778.0857,1434.3083,1818.5598;5.0;;
1p_2;260.0;210.0;150.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;-56.13499999999999,122.62,190.74;1;1383.7974,1811.1903,1376.8951,1770.0868,1424.8489,1779.5824,1430.0209,1820.1548;5.0;;
1p_2;260.0;210.0;150.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;-56.13499999999999,122.62,190.74;1;1383.1041,1807.6432,1376.692,1766.8291,1420.077,1780.8507,1425.6318,1821.4099;5.0;;
1p_2;260.0;210.0;150.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;-56.13499999999999,122.62,190.74;1;1383.6912,1804.887,1378.0415,1763.9847,1414.7855,1781.5146,1421.0752,1821.9594;5.0;;
1p_2;260.0;210.0;150.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;-56.13499999999999,122.62,190.74;1;1385.4637,1801.9972,1379.5839,1760.5583,1409.4263,1781.5973,1415.4406,1822.5968;5.0;;
1p_2;260.0;210.0;150.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;-56.13499999999999,122.62,190.74;1;1388.424,1800.5377,1383.0,1759.0,1404.4442,1781.1252,1410.5133,1822.4875;5.0;;
1p_2;260.0;210.0;150.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;-56.13499999999999,122.62,190.74;0;;;;
1p_2;260.0;210.0;150.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;-56.13499999999999,122.62,190.74;0;;;;
1p_2;260.0;260.0;150.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;-106.13499999999999,122.62,190.74;1;1209.5127,1796.0835,1201.5017,1754.4552,1235.0608,1737.8693,1242.628,1777.5421;5.0;;
1p_2;260.0;260.0;150.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;-106.13499999999999,122.62,190.74;1;1204.5565,1795.1171,1196.7463,1753.4103,1235.2311,1739.8018,1242.595,1780.1278;5.0;;
1p_2;260.0;260.0;150.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;-106.13499999999999,122.62,190.74;1;1199.8975,1793.6777,1191.591,1752.991,1234.9728,1741.9756,1242.3082,1782.4244;5.0;;
1p_2;260.0;260.0;150.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;-106.13499999999999,122.62,190.74;1;1196.3612,1792.4015,1187.57,1751.5818,1233.2642,1744.4161,1241.0997,1784.4081;5.0;;
